treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,code_num_comments,docstring_num_lines,docstring_num_words,docstring_num_sentences
0,0,13,2,1,1,0,1,19,0
1,0,46,3,7,1,0,1,4,0
0,0,11,1,1,0,0,1,10,0
0,1,31,2,2,10,0,1,9,0
1,0,55,1,6,0,0,1,8,1
1,1,12,2,2,0,0,1,27,1
1,1,51,7,1,8,0,1,14,1
0,0,11,1,2,3,0,1,42,8
0,0,19,1,8,0,0,1,8,1
0,1,21,2,1,2,0,1,2,0
1,1,43,5,2,0,0,1,19,1
0,0,21,1,1,4,0,1,9,0
0,0,49,4,6,1,0,1,29,1
0,1,19,3,0,0,0,1,6,1
1,0,15,3,0,0,0,1,4,1
0,1,22,4,0,2,0,1,13,0
1,0,49,1,10,6,0,1,14,1
0,1,13,1,1,0,0,1,22,2
1,1,43,5,2,2,0,1,13,1
1,1,48,7,6,2,0,1,7,1
0,1,26,4,2,0,0,1,56,5
1,0,67,4,10,7,0,1,6,1
1,0,136,9,9,18,0,1,4,0
0,1,11,3,0,1,0,1,6,0
0,0,34,5,2,1,0,1,13,1
1,1,47,7,3,2,0,1,6,1
0,0,104,1,2,0,0,1,7,0
0,1,8,1,0,2,0,1,4,1
1,1,50,4,5,1,0,1,27,0
0,1,68,5,7,2,0,1,15,1
0,1,37,2,6,1,0,1,14,0
0,0,89,9,6,2,0,1,17,1
0,1,27,1,8,1,0,1,8,0
0,0,6,1,1,0,0,1,10,1
1,1,31,2,4,4,0,1,21,1
1,1,90,7,10,17,0,1,7,1
0,1,31,2,1,6,0,1,17,2
1,0,61,5,5,7,0,1,7,1
1,1,59,4,15,1,0,1,5,1
1,0,105,7,13,0,0,1,15,1
1,1,30,2,3,0,0,1,16,1
0,1,17,3,1,0,0,1,18,0
0,0,12,2,2,2,0,1,8,1
0,1,9,2,0,0,0,1,10,1
1,1,20,2,1,2,0,1,9,0
0,1,93,3,15,4,0,1,16,2
1,0,14,3,1,1,0,1,10,0
0,1,16,3,1,2,0,1,10,1
0,1,11,2,0,0,0,1,9,1
0,1,38,5,5,7,0,1,22,2
0,0,105,7,11,11,0,1,18,1
0,1,27,2,1,2,0,1,2,0
0,1,76,5,6,6,0,1,7,1
0,0,18,4,0,0,0,1,21,0
0,0,72,4,4,12,0,1,14,1
0,1,36,1,3,0,0,1,14,0
0,0,39,4,4,10,0,1,15,1
0,1,22,3,1,0,0,1,5,0
0,1,64,3,15,5,0,1,12,1
1,1,12,2,0,0,0,1,17,2
0,0,11,1,1,1,0,1,19,0
0,0,95,5,16,7,0,1,19,1
1,0,38,6,1,8,0,1,10,1
0,0,37,5,1,2,0,1,15,1
0,1,52,2,8,0,0,1,15,0
0,1,10,2,1,0,0,1,15,0
0,0,39,4,6,5,0,1,8,1
0,0,12,1,3,0,0,1,7,1
0,1,21,1,5,2,0,1,9,1
0,0,16,2,4,0,0,1,9,1
1,1,12,1,0,4,0,1,14,0
0,0,50,11,2,0,0,1,6,1
1,1,29,1,4,6,0,1,3,0
0,0,14,2,0,0,0,1,6,1
1,1,40,5,5,4,0,1,10,2
0,0,19,1,1,0,0,1,5,0
1,1,13,1,4,0,0,1,6,0
0,1,8,1,1,0,0,1,7,1
1,1,9,1,2,0,0,1,3,0
1,1,25,5,1,3,0,1,21,2
1,0,17,2,2,1,0,1,7,1
0,0,62,6,3,11,0,1,21,1
0,1,20,3,1,2,0,1,6,0
0,1,13,2,2,1,0,1,3,0
0,0,34,4,1,1,0,1,8,0
0,1,9,1,2,2,0,1,8,1
1,0,34,5,3,5,0,1,12,1
0,0,52,1,6,0,0,1,22,2
1,1,22,4,0,3,0,1,10,1
0,0,103,5,9,8,0,1,32,3
0,1,47,3,6,0,0,1,10,1
0,0,41,1,4,15,0,1,8,0
0,0,27,4,2,3,0,1,39,2
1,0,38,4,0,6,0,1,2,0
1,0,37,4,2,4,0,1,8,0
1,1,52,1,7,11,0,1,49,4
1,1,29,2,2,1,0,1,10,1
0,0,18,1,3,0,0,1,13,2
1,0,21,2,1,2,0,1,16,0
1,1,92,10,15,21,0,1,10,1
1,1,22,2,2,4,0,1,10,2
1,1,9,2,1,1,0,1,14,1
0,0,59,9,2,2,0,1,13,1
0,0,21,3,1,0,0,1,8,1
1,0,43,3,10,5,0,1,12,0
0,0,36,2,5,0,0,1,5,0
0,1,23,2,1,1,0,1,8,0
0,0,18,2,2,0,0,1,12,1
1,1,47,8,9,1,0,1,14,0
1,0,95,11,4,0,0,1,24,0
0,0,9,1,2,0,0,1,10,2
1,1,14,1,1,2,0,1,13,1
1,1,26,2,5,0,0,1,6,0
1,1,6,1,1,0,0,1,5,1
0,0,61,8,6,1,0,1,7,1
0,0,16,3,0,3,0,1,20,1
1,0,17,3,1,3,0,1,8,1
1,0,18,4,1,0,0,1,4,1
0,0,31,3,3,0,0,1,6,0
1,1,25,3,5,2,0,1,29,2
1,1,26,4,2,0,0,1,25,3
1,0,63,5,4,5,0,1,15,1
1,0,8,1,1,0,0,1,33,2
0,1,12,2,1,0,0,1,13,0
0,1,77,7,8,5,0,1,27,3
0,1,15,2,2,1,0,1,17,1
0,1,13,2,0,0,0,1,31,2
1,1,24,3,1,4,0,1,48,2
0,1,19,1,5,0,0,1,11,1
0,0,28,2,2,1,0,1,11,1
1,1,28,2,5,2,0,1,8,1
0,1,62,3,4,12,0,1,6,1
0,1,38,6,6,1,0,1,42,2
1,1,18,1,3,4,0,1,17,1
1,1,50,7,2,1,0,1,28,1
0,0,37,3,0,1,0,1,10,1
1,1,6,1,2,2,0,1,5,1
0,0,36,3,3,2,0,1,3,0
1,0,61,4,7,22,0,1,13,1
1,1,28,4,2,0,0,1,26,3
0,1,31,4,3,2,0,1,3,0
1,1,36,3,4,0,0,1,8,1
1,0,89,12,9,3,0,1,27,1
1,1,34,2,3,3,0,1,8,1
1,0,10,2,1,0,0,1,18,1
1,0,95,4,23,0,0,1,28,1
0,0,15,2,2,1,0,1,7,0
0,1,14,1,3,0,0,1,10,1
0,0,15,3,0,0,0,1,7,0
1,1,134,1,8,2,0,1,7,0
0,0,10,1,0,0,0,1,12,0
1,1,13,1,4,1,0,1,19,3
1,0,20,2,0,1,0,1,6,1
1,1,94,8,19,14,0,1,8,2
1,1,114,12,10,21,0,1,22,3
1,0,90,4,15,7,0,1,6,1
1,1,75,10,10,5,0,1,14,0
0,0,18,4,0,0,0,1,5,0
1,1,8,1,0,0,0,1,7,0
1,1,88,7,17,2,0,1,14,1
1,1,34,3,6,3,0,1,10,1
1,1,39,7,5,2,0,1,8,1
0,0,6,1,0,0,0,1,9,0
0,1,40,5,4,0,0,1,7,0
0,0,51,5,1,2,0,1,5,1
0,0,14,2,0,1,0,1,7,1
1,1,22,1,2,4,0,1,6,1
1,0,110,7,17,11,0,1,10,1
1,1,39,3,4,4,0,1,4,1
1,1,43,3,2,2,0,1,3,0
1,0,30,4,3,2,0,1,10,0
0,1,89,8,8,9,0,1,19,2
0,1,27,6,0,0,0,1,10,1
1,1,22,4,3,1,0,1,33,3
0,1,10,1,1,1,0,1,12,1
0,1,57,1,11,5,0,1,3,0
1,0,89,4,17,0,0,1,15,1
0,0,34,2,4,1,0,1,9,0
0,1,15,1,2,0,0,1,7,1
0,0,37,2,6,1,0,1,8,0
0,0,36,2,4,2,0,1,4,1
1,1,19,1,6,1,0,1,5,1
1,0,102,14,8,1,0,1,25,2
0,1,52,5,4,12,0,1,9,0
1,0,48,6,2,0,0,1,12,0
1,0,36,4,3,2,0,1,17,1
0,0,41,2,3,3,0,1,6,1
0,0,19,2,2,3,0,1,13,1
1,1,31,1,0,0,0,1,7,0
1,1,10,1,0,0,0,1,18,1
1,1,16,1,3,4,0,1,15,1
0,1,47,3,6,1,0,1,14,1
1,1,27,4,1,5,0,1,19,1
1,1,25,4,1,1,0,1,11,0
1,1,11,1,1,1,0,1,9,1
0,0,41,1,1,0,0,1,7,0
1,1,124,12,6,15,0,1,19,2
0,0,19,4,1,3,0,1,4,1
1,1,24,2,3,1,0,1,10,1
0,0,28,3,3,2,0,1,5,1
0,1,25,2,2,2,0,1,7,0
1,1,52,7,2,1,0,1,5,0
1,1,11,1,0,2,0,1,11,1
0,1,41,3,3,1,0,1,4,1
1,1,19,4,0,1,0,1,9,0
1,1,159,13,11,4,0,1,11,0
1,0,15,3,1,0,0,1,11,0
0,0,14,2,1,1,0,1,16,1
1,1,70,1,3,1,0,1,8,0
1,1,42,5,5,4,0,1,11,1
0,1,43,5,4,1,0,1,27,2
1,1,14,1,3,2,0,1,15,0
0,1,52,5,4,0,0,1,8,1
0,1,25,2,2,0,0,1,10,1
0,0,7,1,3,0,0,1,3,0
1,1,62,5,5,9,0,1,13,1
0,1,30,2,3,2,0,1,32,0
1,1,20,3,2,0,0,1,12,1
0,0,18,3,2,0,0,1,76,6
1,1,129,9,8,17,0,1,66,0
0,1,23,2,3,0,0,1,20,2
1,1,25,1,4,1,0,1,11,1
1,1,13,1,1,0,0,1,60,2
1,1,26,1,4,3,0,1,48,9
1,0,64,7,7,5,0,1,19,1
0,1,33,4,5,0,0,1,10,1
0,0,24,2,3,2,0,1,6,0
1,0,21,3,2,1,0,1,12,0
1,0,174,17,11,6,0,1,25,0
1,1,15,2,1,0,0,1,19,3
0,1,24,4,4,0,0,1,15,0
1,0,25,4,1,0,0,1,8,1
0,1,11,3,1,0,0,1,10,1
1,0,32,2,2,4,0,1,5,0
0,0,28,4,2,1,0,1,10,1
1,0,23,1,3,0,0,1,7,0
1,0,103,3,19,8,0,1,11,1
1,0,70,11,3,6,0,1,12,0
1,0,16,2,1,4,0,1,20,2
0,1,37,2,4,2,0,1,25,2
0,0,27,3,5,4,0,1,10,2
0,0,8,1,1,2,0,1,8,0
0,0,20,1,6,4,0,1,7,1
1,1,31,3,3,0,0,1,9,0
0,0,15,3,0,1,0,1,6,1
1,0,38,6,3,0,0,1,10,2
0,0,17,1,2,2,0,1,7,1
0,0,14,1,1,1,0,1,6,1
0,1,9,1,1,0,0,1,28,2
1,0,10,1,2,0,0,1,25,1
0,1,26,3,3,1,0,1,6,0
1,1,16,2,3,0,0,1,8,0
1,1,15,1,3,0,0,1,18,2
1,0,97,3,2,1,0,1,28,1
0,0,27,6,1,0,0,1,9,1
1,1,128,15,7,18,0,1,12,0
1,0,104,17,6,4,0,1,11,2
1,0,114,13,12,9,0,1,13,2
1,0,159,12,5,9,0,1,7,0
0,0,24,2,3,2,0,1,11,0
0,1,42,2,5,3,0,1,8,0
0,1,21,1,5,0,0,1,16,1
1,1,82,13,4,13,0,1,78,7
0,0,45,4,6,2,0,1,4,0
1,0,49,5,3,3,0,1,2,0
1,0,52,3,7,0,0,1,4,1
1,1,25,2,2,1,0,1,9,1
0,0,26,2,4,8,0,1,7,0
1,1,103,8,4,5,0,1,34,2
0,0,7,1,1,0,0,1,12,0
0,1,73,8,7,0,0,1,8,1
0,1,57,5,1,3,0,1,15,1
1,1,77,11,7,5,0,1,26,2
1,0,45,5,4,2,0,1,20,1
1,0,29,3,7,3,0,1,6,0
1,1,49,4,6,13,0,1,58,6
1,1,24,2,1,1,0,1,5,1
1,1,16,2,1,0,0,1,7,1
0,0,51,6,9,8,0,1,8,0
0,1,15,1,0,1,0,1,7,1
0,1,26,3,1,1,0,1,7,1
0,0,28,6,1,0,0,1,20,2
0,0,15,1,6,0,0,1,9,1
0,0,60,1,16,2,0,1,6,1
1,1,12,2,0,0,0,1,6,0
1,0,15,2,2,3,0,1,9,1
1,1,88,7,5,26,0,1,5,1
1,1,17,1,4,2,0,1,6,1
1,0,10,1,3,0,0,1,8,0
0,1,16,3,0,0,0,1,31,2
1,1,70,2,4,14,0,1,4,1
0,0,7,2,0,0,0,1,8,1
0,0,32,1,5,4,0,1,9,1
0,1,8,1,2,0,0,1,12,1
0,1,14,2,0,2,0,1,23,3
0,1,10,1,1,1,0,1,9,1
1,0,55,6,5,8,0,1,28,1
0,0,93,2,7,8,0,1,22,4
0,1,5,1,0,0,0,1,27,5
1,1,32,1,0,0,0,1,21,1
1,0,70,1,15,20,0,1,15,0
1,1,17,2,3,2,0,1,5,1
1,0,20,2,1,1,0,1,15,1
1,1,17,1,3,0,0,1,17,1
1,1,65,3,7,0,0,1,7,1
1,0,10,2,0,0,0,1,8,1
0,1,17,2,1,1,0,1,6,1
0,1,21,2,2,1,0,1,7,0
0,0,80,3,7,11,0,1,12,1
0,0,29,4,2,1,0,1,12,1
0,0,53,2,8,0,0,1,10,1
1,1,6,1,0,0,0,1,33,1
1,1,78,6,12,7,0,1,8,0
1,1,32,3,1,3,0,1,7,0
1,0,83,12,3,2,0,1,54,3
1,0,58,5,5,1,0,1,6,1
1,1,75,10,6,18,0,1,26,3
0,1,45,2,2,0,0,1,5,0
1,1,25,2,2,5,0,1,17,1
1,1,11,1,3,0,0,1,9,1
0,0,9,1,3,3,0,1,9,1
0,0,27,3,2,0,0,1,11,0
1,1,21,1,3,2,0,1,28,0
0,0,24,3,4,0,0,1,8,1
0,0,15,2,2,1,0,1,13,2
1,0,97,5,13,0,0,1,3,1
1,1,30,5,4,0,0,1,9,1
0,0,40,2,4,0,0,1,6,1
0,1,23,2,0,2,0,1,35,0
0,0,60,9,4,6,0,1,12,1
1,0,29,1,0,0,0,1,6,0
1,1,56,4,11,7,0,1,47,1
1,0,86,7,6,3,0,1,10,1
0,0,50,3,12,8,0,1,11,1
0,0,68,4,10,17,0,1,6,0
0,0,51,2,4,5,0,1,6,1
0,0,11,1,2,0,0,1,10,1
0,0,12,2,0,1,0,1,12,1
1,1,29,2,7,0,0,1,11,0
1,1,14,1,2,0,0,1,14,0
1,0,91,13,7,4,0,1,5,0
1,0,48,10,1,3,0,1,7,1
1,1,18,1,3,0,0,1,43,2
1,0,67,4,9,2,0,1,8,1
1,0,15,1,2,0,0,1,5,0
1,1,139,7,17,29,0,1,16,0
1,1,37,2,4,0,0,1,12,0
0,0,46,4,7,7,0,1,12,1
1,0,20,2,4,2,0,1,6,1
0,0,70,6,5,17,0,1,3,1
1,0,31,3,3,2,0,1,8,1
1,1,64,8,6,2,0,1,7,0
1,1,16,1,2,3,0,1,4,0
0,0,6,1,0,1,0,1,7,0
1,1,85,5,3,4,0,1,10,1
0,0,34,2,7,2,0,1,5,1
0,1,34,1,6,9,0,1,5,0
1,0,60,6,6,2,0,1,4,1
0,0,28,3,2,5,0,1,2,0
0,1,13,2,1,2,0,1,29,4
0,0,8,1,0,1,0,1,61,4
0,0,11,1,1,0,0,1,8,1
0,1,13,1,1,1,0,1,49,2
1,1,8,1,0,1,0,1,9,1
0,1,18,2,5,0,0,1,9,1
0,0,92,10,7,5,0,1,12,1
1,1,50,8,5,4,0,1,7,1
0,1,51,4,5,0,0,1,14,1
1,0,27,2,3,2,0,1,16,2
0,1,42,4,0,1,0,1,8,1
0,0,74,9,7,17,0,1,16,1
0,1,67,7,12,7,0,1,12,1
1,0,41,7,4,0,0,1,23,3
0,0,18,1,4,1,0,1,5,1
1,0,50,7,1,4,0,1,15,1
1,0,22,1,7,3,0,1,17,2
1,1,40,5,3,6,0,1,21,1
1,1,52,6,6,2,0,1,20,2
1,1,18,1,3,2,0,1,7,0
0,0,13,1,0,0,0,1,35,2
1,0,14,2,1,0,0,1,24,2
0,1,46,4,1,1,0,1,59,2
1,0,58,5,6,10,0,1,11,1
1,0,13,2,2,1,0,1,40,3
0,1,17,2,1,0,0,1,9,0
0,0,106,13,8,14,0,1,29,2
0,0,59,5,5,2,0,1,13,1
1,1,63,4,11,7,0,1,7,1
0,0,56,3,7,1,0,1,20,1
0,0,22,2,5,2,0,1,4,1
1,0,105,14,6,10,0,1,13,2
0,0,46,4,4,8,0,1,3,0
0,1,26,3,3,0,0,1,5,0
0,0,42,1,8,0,0,1,8,0
0,1,6,1,0,0,0,1,5,1
0,0,16,2,2,1,0,1,11,1
0,0,14,2,1,0,0,1,14,0
0,1,26,3,2,1,0,1,35,4
0,0,16,3,1,0,0,1,20,1
1,0,10,1,1,0,0,1,62,4
0,0,14,2,0,0,0,1,4,1
0,0,19,1,5,2,0,1,12,0
0,0,5,1,2,0,0,1,14,1
1,0,69,8,6,1,0,1,27,1
1,1,58,3,8,7,0,1,6,0
1,0,20,2,5,1,0,1,12,1
1,1,24,2,5,1,0,1,6,1
1,1,67,6,4,6,0,1,10,1
1,1,50,8,3,2,0,1,15,1
1,0,27,1,7,0,0,1,11,1
0,1,14,3,1,0,0,1,3,1
0,0,48,6,6,3,0,1,11,1
1,1,36,7,2,0,0,1,10,0
0,0,76,5,14,14,0,1,4,0
0,1,25,2,0,1,0,1,10,1
0,1,24,2,4,2,0,1,23,2
0,0,73,4,8,7,0,1,14,1
0,0,19,4,0,0,0,1,15,1
0,0,67,5,2,8,0,1,8,1
1,0,9,1,2,0,0,1,17,1
0,0,53,3,5,2,0,1,5,1
1,1,53,4,9,0,0,1,16,1
0,1,25,3,3,2,0,1,13,1
1,0,119,10,12,7,0,1,5,1
1,0,46,2,4,1,0,1,8,1
1,1,27,1,6,6,0,1,6,1
0,1,21,1,2,0,0,1,14,2
0,0,93,7,12,43,0,1,4,1
1,1,10,1,1,0,0,1,18,2
1,0,34,1,3,10,0,1,8,1
1,0,101,1,9,10,0,1,7,0
0,0,10,1,0,1,0,1,4,1
1,0,46,6,5,4,0,1,10,1
1,1,17,1,4,4,0,1,16,1
0,0,60,4,12,3,0,1,6,0
1,1,8,1,0,0,0,1,5,1
0,0,12,1,1,0,0,1,13,1
0,0,64,3,3,9,0,1,8,1
1,0,8,1,0,0,0,1,9,1
0,1,17,1,0,0,0,1,6,0
0,0,10,1,3,0,0,1,9,1
0,1,13,1,2,1,0,1,10,1
0,0,10,1,1,1,0,1,5,1
0,0,28,2,5,2,0,1,8,1
0,0,18,3,1,0,0,1,7,0
0,0,5,1,0,0,0,1,8,0
1,0,11,2,0,1,0,1,9,0
1,1,22,1,4,2,0,1,14,0
1,0,24,1,2,6,0,1,4,1
1,1,34,2,7,1,0,1,7,0
1,1,32,3,2,11,0,1,5,0
0,0,95,8,5,7,0,1,38,2
1,0,36,5,3,1,0,1,7,1
1,1,32,2,0,2,0,1,11,1
1,1,27,1,3,1,0,1,54,3
0,0,71,5,3,2,0,1,5,0
0,1,18,2,1,3,0,1,7,0
0,0,13,2,2,0,0,1,10,0
1,0,54,5,2,12,0,1,10,1
1,1,46,6,3,2,0,1,8,0
0,0,9,1,1,0,0,1,6,1
0,1,34,3,4,2,0,1,10,1
0,0,21,1,3,0,0,1,11,0
1,1,33,3,5,1,0,1,21,3
1,0,28,5,1,1,0,1,13,2
1,1,23,4,1,0,0,1,6,1
0,0,15,1,1,3,0,1,7,1
1,1,57,3,3,2,0,1,5,1
0,0,58,7,7,14,0,1,65,3
0,0,50,7,5,1,0,1,15,1
0,1,24,5,2,1,0,1,20,2
1,0,94,3,4,4,0,1,52,3
0,0,39,6,5,0,0,1,56,4
0,0,15,1,7,2,0,1,15,1
0,1,13,3,1,0,0,1,13,1
0,1,12,2,1,1,0,1,12,1
0,1,21,1,4,0,0,1,31,1
0,0,82,7,5,1,0,1,9,1
0,0,30,2,5,6,0,1,22,2
0,0,35,3,3,1,0,1,7,0
0,1,21,3,2,1,0,1,28,2
1,1,39,1,2,9,0,1,20,1
1,1,52,6,9,2,0,1,52,2
1,1,10,1,1,2,0,1,7,1
0,1,30,2,4,1,0,1,20,2
1,0,16,1,6,0,0,1,9,0
1,0,59,7,1,6,0,1,6,1
1,0,10,1,4,0,0,1,9,1
1,0,29,1,5,5,0,1,8,1
0,0,29,4,2,3,0,1,12,1
1,1,63,6,4,2,0,1,8,1
0,1,34,5,5,0,0,1,6,1
0,1,12,2,0,0,0,1,12,2
0,1,33,4,4,3,0,1,15,0
1,0,45,5,4,6,0,1,7,1
0,0,27,2,8,0,0,1,13,1
0,1,46,5,2,9,0,1,10,1
0,0,13,2,1,1,0,1,15,0
1,1,14,2,1,0,0,1,4,0
1,0,70,1,12,14,0,1,8,1
1,0,42,5,3,3,0,1,12,1
0,0,31,1,2,9,0,1,7,0
1,0,9,1,3,0,0,1,6,1
0,1,13,1,1,2,0,1,10,2
1,0,132,12,4,2,0,1,8,0
0,0,56,6,3,1,0,1,16,0
0,0,8,1,0,0,0,1,8,1
1,0,42,8,3,0,0,1,3,0
1,1,62,7,3,22,0,1,11,1
0,0,53,6,4,6,0,1,10,0
0,0,73,4,3,9,0,1,4,0
1,1,25,2,6,7,0,1,11,1
1,1,11,1,1,0,0,1,12,1
0,1,35,3,8,3,0,1,4,0
1,1,27,3,1,0,0,1,11,0
1,1,87,6,8,18,0,1,10,1
0,0,42,7,2,4,0,1,4,1
1,0,9,1,2,0,0,1,5,1
0,0,49,3,1,8,0,1,23,2
0,1,43,3,5,12,0,1,5,0
0,0,51,8,7,0,0,1,13,0
0,0,20,1,7,0,0,1,13,0
0,1,19,2,2,1,0,1,35,3
1,1,98,9,9,12,0,1,12,1
0,1,17,2,2,0,0,1,8,1
0,0,82,3,14,1,0,1,11,1
1,0,51,6,3,7,0,1,22,0
0,0,44,4,4,7,0,1,8,0
0,0,17,1,3,0,0,1,5,1
0,1,76,6,5,23,0,1,9,1
1,1,12,1,2,0,0,1,2,0
1,0,32,5,3,6,0,1,29,1
0,1,8,1,1,1,0,1,10,1
1,1,12,1,2,2,0,1,10,1
0,0,18,3,3,0,0,1,13,1
1,0,12,2,2,1,0,1,10,1
0,1,13,1,2,0,0,1,6,0
0,0,14,2,0,0,0,1,29,2
1,1,83,8,8,5,0,1,6,0
0,1,27,3,1,1,0,1,14,1
0,1,8,1,0,0,0,1,97,4
0,1,11,1,4,0,0,1,9,1
0,0,6,1,0,0,0,1,10,1
0,0,65,6,4,9,0,1,14,1
0,0,56,8,6,0,0,1,12,1
1,0,84,12,7,6,0,1,10,1
1,1,20,3,0,0,0,1,11,1
0,1,26,2,1,0,0,1,19,0
1,1,122,10,13,7,0,1,5,0
0,0,22,3,1,0,0,1,17,2
0,0,10,1,0,0,0,1,6,1
0,1,24,2,2,3,0,1,66,3
1,0,116,11,6,22,0,1,8,1
0,0,41,7,5,2,0,1,3,0
1,0,37,5,3,2,0,1,19,1
0,0,20,2,5,0,0,1,24,2
1,1,24,4,2,2,0,1,10,1
0,0,23,2,0,1,0,1,11,1
0,1,48,5,7,1,0,1,5,0
0,1,19,2,1,0,0,1,8,1
1,0,30,4,2,1,0,1,18,1
0,1,42,3,9,2,0,1,5,0
0,0,10,1,3,1,0,1,7,1
1,1,11,1,1,0,0,1,33,2
0,0,40,4,3,0,0,1,1,0
0,1,12,1,2,0,0,1,57,4
0,0,29,2,2,2,0,1,12,1
1,0,35,2,5,1,0,1,13,1
0,0,19,2,3,1,0,1,10,1
0,0,29,2,3,1,0,1,12,1
1,1,36,4,0,2,0,1,7,1
0,0,50,3,2,7,0,1,7,1
1,1,20,2,0,1,0,1,8,1
1,0,31,4,2,1,0,1,21,1
0,0,14,2,3,2,0,1,10,1
1,0,34,4,7,2,0,1,24,0
1,1,62,8,3,7,0,1,4,1
0,1,7,1,0,0,0,1,22,1
1,1,16,2,1,0,0,1,6,1
1,1,9,1,1,1,0,1,24,1
1,0,41,5,4,13,0,1,11,2
0,0,120,14,8,6,0,1,34,3
1,1,18,2,3,1,0,1,6,1
0,1,39,3,6,3,0,1,54,6
1,1,52,8,3,2,0,1,5,1
0,0,32,4,2,2,0,1,11,1
0,0,9,1,1,2,0,1,10,0
1,0,70,5,6,9,0,1,9,1
0,1,58,5,3,0,0,1,30,1
0,1,34,2,4,3,0,1,12,1
1,1,18,1,2,3,0,1,16,0
0,1,22,2,2,1,0,1,21,2
1,0,163,17,1,15,0,1,10,1
0,0,42,3,5,0,0,1,8,0
0,0,19,2,3,1,0,1,16,2
0,1,26,2,0,2,0,1,10,0
1,0,13,2,0,0,0,1,6,1
1,1,134,20,3,5,0,1,3,0
1,1,80,6,9,10,0,1,12,1
0,0,53,6,4,1,0,1,4,1
0,0,9,1,1,0,0,1,7,0
1,1,11,1,3,0,0,1,4,0
0,1,22,4,1,3,0,1,9,0
1,0,12,1,2,0,0,1,6,1
0,0,128,11,9,20,0,1,26,1
1,1,15,1,3,4,0,1,26,2
1,1,48,6,5,1,0,1,13,1
0,0,23,3,3,1,0,1,6,1
1,1,38,3,6,2,0,1,11,1
0,1,16,1,1,2,0,1,12,0
0,1,8,1,2,1,0,1,8,1
0,1,33,3,1,2,0,1,20,2
0,0,28,2,2,3,0,1,4,1
0,0,26,5,1,1,0,1,11,0
0,0,28,3,2,1,0,1,8,1
0,1,42,2,10,5,0,1,60,8
0,0,23,3,2,0,0,1,8,1
1,1,64,3,6,1,0,1,18,3
0,1,6,1,2,0,0,1,11,0
1,0,44,2,11,0,0,1,5,1
1,1,106,8,9,13,0,1,9,0
1,1,38,3,5,3,0,1,7,0
1,1,8,1,1,0,0,1,3,0
0,0,68,6,3,4,0,1,39,4
1,0,71,4,5,2,0,1,18,0
0,0,16,2,1,4,0,1,29,3
1,0,55,9,3,17,0,1,6,1
1,1,68,6,7,4,0,1,16,0
0,0,23,3,2,0,0,1,13,2
0,0,45,6,5,1,0,1,15,1
0,0,7,1,0,0,0,1,18,1
0,0,11,1,1,1,0,1,18,0
0,0,10,1,0,0,0,1,36,5
1,1,60,8,2,3,0,1,20,1
0,0,59,5,8,1,0,1,37,3
1,0,11,1,1,0,0,1,20,1
1,0,21,2,3,1,0,1,10,1
1,1,17,1,3,0,0,1,28,4
0,1,22,3,3,3,0,1,27,1
0,0,12,2,1,1,0,1,9,1
0,1,16,1,1,0,0,1,7,1
0,1,9,1,0,0,0,1,8,0
0,0,16,3,0,1,0,1,13,1
1,1,30,5,1,2,0,1,4,1
0,1,9,1,1,0,0,1,14,1
0,1,24,2,2,0,0,1,6,1
0,1,15,2,1,4,0,1,8,1
0,1,16,2,1,0,0,1,32,2
0,0,25,1,1,1,0,1,2,0
0,1,25,4,3,4,0,1,27,3
0,0,18,3,0,0,0,1,10,1
0,0,20,2,0,1,0,1,6,0
0,0,18,1,1,0,0,1,5,1
0,0,61,9,6,10,0,1,10,1
0,0,20,3,1,2,0,1,7,1
1,0,58,10,3,2,0,1,34,2
0,0,16,2,2,2,0,1,14,0
1,1,75,2,9,10,0,1,3,0
1,1,120,7,22,15,0,1,5,1
0,1,12,2,1,0,0,1,23,2
0,1,15,1,1,4,0,1,4,0
0,1,71,8,9,5,0,1,8,1
1,1,20,2,3,1,0,1,7,0
0,1,7,1,0,0,0,1,14,3
0,1,62,4,12,6,0,1,33,2
0,0,84,9,4,20,0,1,3,0
0,1,54,4,1,3,0,1,19,1
0,0,75,11,4,8,0,1,7,0
1,0,32,5,3,2,0,1,14,1
1,1,83,8,3,5,0,1,9,1
0,1,23,3,2,3,0,1,5,0
0,0,48,2,13,1,0,1,34,2
1,0,20,1,0,1,0,1,11,1
0,1,28,2,7,5,0,1,37,1
1,0,11,1,2,0,0,1,6,1
0,1,43,3,5,5,0,1,66,1
1,1,11,1,0,0,0,1,58,0
0,1,68,1,8,0,0,1,8,0
0,0,16,1,2,1,0,1,22,2
0,0,15,1,4,1,0,1,41,2
0,0,46,4,5,1,0,1,9,2
0,1,89,9,7,6,0,1,67,6
0,1,51,9,2,3,0,1,6,0
1,0,21,4,5,1,0,1,4,1
1,1,50,1,5,0,0,1,8,0
1,1,74,7,11,12,0,1,8,1
0,0,23,2,3,0,0,1,9,0
1,0,7,1,0,0,0,1,5,0
0,1,21,3,1,3,0,1,5,1
0,0,46,7,3,6,0,1,11,1
1,1,84,8,10,8,0,1,41,2
0,1,14,1,2,1,0,1,27,3
0,1,21,1,4,0,0,1,13,1
0,0,23,1,3,3,0,1,12,1
0,0,14,2,1,0,0,1,7,1
0,0,83,8,3,1,0,1,37,0
